source_id;idzz;ico;name;provider_name;specialty;address_street;address_city;address_zip;district;region;email;phone;insurance;source;registry_state
66-31928030-A0002;66-31928030-A0002;;Ambulancia zubného lekárstva, Žiar nad Hronom;MUDr. Ingrid Kupcová;Zubné lekárstvo;Krížna 792/2;Žiar nad Hronom;96501;Okres Žiar nad Hronom;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-50416529-A0001;66-50416529-A0001;;Ambulancia zubného lekárstva, Kremnica;MDDr. Peter Lukovský;Zubné lekárstvo;Dolná ulica 49/21;Kremnica;96701;Okres Žiar nad Hronom;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-45479623-A0001;66-45479623-A0001;;Ambulancia zubného lekárstva, Lutila;VK STOM s.r.o.;Zubné lekárstvo;Štefánikova 29/24;Lutila;96622;Okres Žiar nad Hronom;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-36052329-A0001;66-36052329-A0001;;Ambulancia zubného lekárstva, Zvolen;STEP-T s.r.o.;Zubné lekárstvo;Š. Moyzesa 9529/38A;Zvolen;96001;Okres Zvolen;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-36052329-A0002;66-36052329-A0002;;Ambulancia zubného lekárstva, Zvolen;STEP-T s.r.o.;Zubné lekárstvo;Š. Moyzesa 9529/38A;Zvolen;96001;Okres Zvolen;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-36052329-A0003;66-36052329-A0003;;Ambulancia zubného lekárstva, Zvolen;STEP-T s.r.o.;Zubné lekárstvo;Š. Moyzesa 9529/38A;Zvolen;96001;Okres Zvolen;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-56466986-A0001;66-56466986-A0001;;Ambulancia zubného lekárstva, Zvolen;DentSM s. r. o.;Zubné lekárstvo;A. Sládkoviča 99/4;Zvolen;96001;Okres Zvolen;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-57306940-A0001;66-57306940-A0001;;Ambulancia zubného lekárstva, Zvolen;IDENTITY s. r. o.;Zubné lekárstvo;Divadelná 2037;Zvolen;96001;Okres Zvolen;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-57306940-A0002;66-57306940-A0002;;Ambulancia zubného lekárstva, Zvolen;IDENTITY s. r. o.;Zubné lekárstvo;Divadelná 2037;Zvolen;96001;Okres Zvolen;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-56427859-A0001;66-56427859-A0001;;Ambulancia zubného lekárstva, Zvolen;Zvolen Dent s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;29.augusta 10404/5;Zvolen;96001;Okres Zvolen;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-46274839-A0002;66-46274839-A0002;;Ambulancia zubného lekárstva, Zvolen;IeDent s.r.o.;Zubné lekárstvo;Ľudovíta Kubániho 10465/5;Zvolen;96001;Okres Zvolen;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-48228150-A0003;66-48228150-A0003;;Ambulancia zubného lekárstva, MDDr. Peter Peroutka, Zvolen;ZUBNÉ AMBULANCIE LONGAUER, s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Námestie SNP 75/26;Zvolen;96001;Okres Zvolen;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-56674244-A0001;66-56674244-A0001;;Ambulancia zubného lekárstva, Zvolen;Ledentia s. r. o.;Zubné lekárstvo;P. O. Hviezdoslava 16;Zvolen;96001;Okres Zvolen;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-47216034-A0003;66-47216034-A0003;;Angeli DENT, Zvolen;KUNA-dent, s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;T.G.Masaryka 9409/15A;Zvolen;96001;Okres Zvolen;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-55926851-A0001;66-55926851-A0001;;Ambulancia zubného lekárstva, Zvolen;H-Dental s. r. o.;Zubné lekárstvo;Lučenecká cesta 2193/17;Zvolen;96001;Okres Zvolen;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-47646284-A0002;66-47646284-A0002;;Ambulancia zubného lekárstva, Zvolen;MODENT s.r.o.;Zubné lekárstvo;Pribinova 10291/55;Zvolen;96001;Okres Zvolen;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-36056430-A0005;66-36056430-A0005;;Ambulancia dentálnej hygieny, Zvolen;KASTALIA, s.r.o.;Dentálna hygiena;J. Kozačeka 9282;Zvolen;96001;Okres Zvolen;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-48228150-A0002;66-48228150-A0002;;Ambulancia zubného lekárstva, MDDr. Roman Longauer, Zvolen;ZUBNÉ AMBULANCIE LONGAUER, s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Námestie SNP 75/26;Zvolen;96001;Okres Zvolen;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-36056430-A0004;66-36056430-A0004;;Ambulancia zubného lekárstva, Zvolen;KASTALIA, s.r.o.;Zubné lekárstvo;J. Kozačeka 9282;Zvolen;96001;Okres Zvolen;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-54757631-A0001;66-54757631-A0001;;Ambulancia zubného lekárstva, Zvolen;BebaDent s. r. o.;Zubné lekárstvo;Ľ.Štúra 1774/2;Zvolen;96001;Okres Zvolen;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-55611460-A0001;66-55611460-A0001;;Ambulancia zubného lekárstva, Zvolen;JOJA DENT s.r.o.;Zubné lekárstvo;, Len bolestiví pacienti do;;;Okres Zvolen;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-45594929-A0089;66-45594929-A0089;;Stomatologický RTG / OPG, Zvolen;Nemocnica AGEL Zvolen a.s.;Rádiológia;Nemocnica Zvolen, Kuzmányho nábrežie 53/28;Zvolen;96001;Okres Zvolen;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-45594929-A0072;66-45594929-A0072;;Ambulancia zubného lekárstva, MUDr. Ivan Pavlov, Zvolen;Nemocnica AGEL Zvolen a.s.;Zubné lekárstvo;Nemocnica Zvolen, Kuzmányho nábrežie 53/28;Zvolen;96001;Okres Zvolen;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-45594929-A0073;66-45594929-A0073;;Ambulancia zubného lekárstva, MUDr. Mária Sliacka, Zvolen;Nemocnica AGEL Zvolen a.s.;Zubné lekárstvo;Nemocnica Zvolen, Kuzmányho nábrežie 53/28;Zvolen;96001;Okres Zvolen;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-45594929-A0074;66-45594929-A0074;;Ambulancia zubného lekárstva, MUDr. Kristína Wagnerová, Zvolen;Nemocnica AGEL Zvolen a.s.;Zubné lekárstvo;Nemocnica Zvolen, Kuzmányho nábrežie 53/28;Zvolen;96001;Okres Zvolen;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-52955389-A0001;66-52955389-A0001;;Ambulancia zubného lekárstva, Zvolen;H-Dental Zvolen s. r. o.;Zubné lekárstvo;Na Rákoši 3635;Zvolen;96001;Okres Zvolen;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-54606195-A0001;66-54606195-A0001;;Ambulancia zubného lekárstva, Pliešovce;TOKARDENT s. r. o.;Zubné lekárstvo;Námestie SNP 37/3;Pliešovce;96263;Okres Zvolen;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-51178036-A0003;66-51178036-A0003;;Ambulancia zubného lekárstva, Zvolen;VIKTORIDENT s. r. o.;Zubné lekárstvo;Dukelských hrdinov 144/8;Zvolen;96001;Okres Zvolen;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-51178036-A0004;66-51178036-A0004;;Ambulancia zubného lekárstva, Zvolen;VIKTORIDENT s. r. o.;Zubné lekárstvo;Dukelských hrdinov 144/8;Zvolen;96001;Okres Zvolen;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-52801209-A0001;66-52801209-A0001;;Ambulancia zubného lekárstva, MDDr.Diana Bálint, Zvolen;DIADENT s.r.o.;Zubné lekárstvo;Študentská 961/1;Zvolen;96001;Okres Zvolen;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
61-53701283-A0003;61-53701283-A0003;;Ambulancia zubného lekárstva, Bratislava-Staré Mesto;IVDENT, s. r. o.;Zubné lekárstvo;Gorkého 206/1;Bratislava-Staré Mesto;81101;Okres Bratislava I;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-53701283-A0002;61-53701283-A0002;;Ambulancia zubného lekárstva, Bratislava-Staré Mesto;IVDENT, s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Poliklinika Mýtna, Mýtna 2886/5;Bratislava-Staré Mesto;81107;Okres Bratislava I;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-57112011-A0001;61-57112011-A0001;;Ambulancia zubného lekárstva, Bratislava-Staré Mesto;Stomatológia BL s. r. o.;Zubné lekárstvo;Čajakova 4077/25;Bratislava-Staré Mesto;81105;Okres Bratislava I;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-56240074-A0001;61-56240074-A0001;;Ambulancia zubného lekárstva, Bratislava-Staré Mesto;DentLife s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Zámocká 4771/22;Bratislava-Staré Mesto;81101;Okres Bratislava I;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-53390571-A0001;61-53390571-A0001;;Ambulancia zubného lekárstva, Bratislava-Staré Mesto;EU Trading, s. r. o.;Zubné lekárstvo;Špitálska 2209/10;Bratislava-Staré Mesto;81108;Okres Bratislava I;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-44441371-A0021;61-44441371-A0021;;Ambulancia dentálnej hygieny, Bratislava-Staré Mesto;Mediconet Slovakia, s. r. o.;Dentálna hygiena;Heydukova 2158/14;Bratislava-Staré Mesto;81108;Okres Bratislava I;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-55462448-A0001;61-55462448-A0001;;Ambulancia zubného lekárstva, Bratislava-Staré Mesto;Sapphire Dental Clinic s.r.o.;Zubné lekárstvo;Grösslingová 6642/7;Bratislava-Staré Mesto;81109;Okres Bratislava I;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-55462448-A0002;61-55462448-A0002;;Ambulancia zubného lekárstva, Bratislava-Staré Mesto;Sapphire Dental Clinic s.r.o.;Zubné lekárstvo;Grösslingová 6642/7;Bratislava-Staré Mesto;81109;Okres Bratislava I;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-55462448-A0003;61-55462448-A0003;;Ambulancia zubného lekárstva, Bratislava-Staré Mesto;Sapphire Dental Clinic s.r.o.;Zubné lekárstvo;Grösslingová 6642/7;Bratislava-Staré Mesto;81109;Okres Bratislava I;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-55417558-A0001;61-55417558-A0001;;Dental Education Clinic, Bratislava-Staré Mesto;Dental Education Clinic s. r. o.;Zubné lekárstvo;Gorkého 205/3;Bratislava-Staré Mesto;81101;Okres Bratislava I;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-55417558-A0002;61-55417558-A0002;;Dental Education Clinic, Bratislava-Staré Mesto;Dental Education Clinic s. r. o.;Zubné lekárstvo;Gorkého 205/3;Bratislava-Staré Mesto;81101;Okres Bratislava I;Bratislavský samosprávny kraj;;;;e-VUC;Novy
51-51487683-A0001;51-51487683-A0001;;Ambulancia zubného lekárstva, Bratislava-Staré Mesto;Family Dental Care - Ortho s. r. o.;Zubné lekárstvo;Štúrova 16/12;Bratislava-Staré Mesto;81102;Okres Bratislava I;Bratislavský samosprávny kraj;;;;e-VUC;Novy
51-51487683-A0002;51-51487683-A0002;;Ambulancia zubného lekárstva, Bratislava-Staré Mesto;Family Dental Care - Ortho s. r. o.;Zubné lekárstvo;Štúrova 16/12;Bratislava-Staré Mesto;81102;Okres Bratislava I;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-54684668-A0002;61-54684668-A0002;;Ambulancia zubného lekárstva, Bratislava-Staré Mesto;Dental Friends s.r.o.;Zubné lekárstvo;budova CBC II, Karadžičova 7243/10;Bratislava-Staré Mesto;82108;Okres Bratislava I;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-54684668-A0003;61-54684668-A0003;;Ambulancia zubného lekárstva, Bratislava-Staré Mesto;Dental Friends s.r.o.;Zubné lekárstvo;budova CBC II, Karadžičova 7243/10;Bratislava-Staré Mesto;82108;Okres Bratislava I;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-54684668-A0004;61-54684668-A0004;;Ambulancia zubného lekárstva, Bratislava-Staré Mesto;Dental Friends s.r.o.;Zubné lekárstvo;budova CBC II, Karadžičova 7243/10;Bratislava-Staré Mesto;82108;Okres Bratislava I;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-36696455-A0005;61-36696455-A0005;;Ambulancia zubného lekárstva, Bratislava-Staré Mesto;Ortodentik, s.r.o.;Zubné lekárstvo;BLUMENTAL OFFICE II, Námestie Mateja Korvína 7842/1;Bratislava-Staré Mesto;81107;Okres Bratislava I;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-35957492-A0024;61-35957492-A0024;;Ambulancia zubného lekárstva, Bratislava-Ružinov;Schill Dental Clinic s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Veža, Pribinova 19276/38A;Bratislava-Ružinov;81109;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-35957492-A0025;61-35957492-A0025;;Ambulancia zubného lekárstva, Bratislava-Ružinov;Schill Dental Clinic s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Veža, Pribinova 19276/38A;Bratislava-Ružinov;81109;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-35957492-A0022;61-35957492-A0022;;Ambulancia dentálnej hygieny, Bratislava-Ružinov;Schill Dental Clinic s. r. o.;Dentálna hygiena;Veža, Pribinova 19276/38A;Bratislava-Ružinov;81109;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-35957492-A0023;61-35957492-A0023;;Ambulancia dentálnej hygieny, Bratislava-Ružinov;Schill Dental Clinic s. r. o.;Dentálna hygiena;Veža, Pribinova 19276/38A;Bratislava-Ružinov;81109;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
51-35979046-A0003;51-35979046-A0003;;Ambulancia zubného lekárstva, Bratislava-Ružinov;BO-DENT s.r.o.;Zubné lekárstvo, Dentálna hygiena;Ivanská cesta 19491/32G;Bratislava-Ružinov;82104;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
51-35979046-A0002;51-35979046-A0002;;Ambulancia zubného lekárstva, Bratislava-Ružinov;BO-DENT s.r.o.;Zubné lekárstvo, Dentálna hygiena;Ivanská cesta 19491/32G;Bratislava-Ružinov;82104;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-35929278-A0001;61-35929278-A0001;;Ambulancia zubného lekárstva, Bratislava-Ružinov;Mdent, s.r.o.;Zubné lekárstvo;Jarabinková 18878/6A;Bratislava-Ružinov;82109;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-35929278-A0002;61-35929278-A0002;;Ambulancia zubného lekárstva, Bratislava-Ružinov;Mdent, s.r.o.;Zubné lekárstvo;Jarabinková 18878/6A;Bratislava-Ružinov;82109;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-35929278-A0003;61-35929278-A0003;;Ambulancia zubného lekárstva, Bratislava-Ružinov;Mdent, s.r.o.;Zubné lekárstvo;Jarabinková 18878/6A;Bratislava-Ružinov;82109;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-56817991-A0001;61-56817991-A0001;;Ambulancia zubného lekárstva, Bratislava-Ružinov;MarK dental s. r. o.;Zubné lekárstvo;Zdravotné stredisko, Bajzova 277/2;Bratislava-Ružinov;82108;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-57308489-A0001;61-57308489-A0001;;Zubná ambulancia Dr. Lifková, Bratislava-Ružinov;DentArtistry s. r. o.;Zubné lekárstvo;Košická 19145/27;Bratislava-Ružinov;82109;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-44866623-A0002;61-44866623-A0002;;Ambulancia zubného lekárstva, Bratislava-Pod.Biskup.;Denti s.r.o.;Zubné lekárstvo;Základná škola, Bieloruská 5195/1;Bratislava-Pod.Biskup.;82106;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-46313648-A0004;61-46313648-A0004;;Ambulancia zubného lekárstva, Bratislava-Ružinov;Pearl Dental, s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Košická 905/52;Bratislava-Ružinov;82108;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-46313648-A0005;61-46313648-A0005;;Ambulancia zubného lekárstva, Bratislava-Ružinov;Pearl Dental, s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Košická 905/52;Bratislava-Ružinov;82108;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
51-53665546-A0008;51-53665546-A0008;;Ambulancia dentálnej hygieny, Bratislava-Ružinov;Dr. Martin Lehnice s.r.o.;Dentálna hygiena;OC EUROVEA 2, Pribinova 19275/36;Bratislava-Ružinov;81109;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
51-53665546-A0006;51-53665546-A0006;;Ambulancia zubného lekárstva, Bratislava-Ružinov;Dr. Martin Lehnice s.r.o.;Zubné lekárstvo, Dentálna hygiena;OC EUROVEA 2, Pribinova 19275/36;Bratislava-Ružinov;81109;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-44431198-A0019;61-44431198-A0019;;Ambulancia zubného lekárstva, Bratislava-Ružinov;3S DENT, s. r. o.;Zubné lekárstvo, Detské zubné lekárstvo;Košická 11;Bratislava-Ružinov;82108;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-44431198-A0020;61-44431198-A0020;;Ambulancia zubného lekárstva, Bratislava-Ružinov;3S DENT, s. r. o.;Zubné lekárstvo, Detské zubné lekárstvo, Dentoalveolárna chirurgia;Košická 11;Bratislava-Ružinov;82108;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-44431198-A0011;61-44431198-A0011;;Ambulancia dentálnej hygieny, Bratislava-Ružinov;3S DENT, s. r. o.;Dentálna hygiena;Košická 11;Bratislava-Ružinov;82108;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-44431198-A0001;61-44431198-A0001;;Ambulancia zubného lekárstva, Bratislava-Ružinov;3S DENT, s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Košická 11;Bratislava-Ružinov;82108;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-44431198-A0003;61-44431198-A0003;;Ambulancia zubného lekárstva, Bratislava-Ružinov;3S DENT, s. r. o.;Zubné lekárstvo;Košická 11;Bratislava-Ružinov;82108;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-44431198-A0006;61-44431198-A0006;;Ambulancia zubného lekárstva, Bratislava-Ružinov;3S DENT, s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Košická 11;Bratislava-Ružinov;82108;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-44431198-A0007;61-44431198-A0007;;Ambulancia zubného lekárstva, Bratislava-Ružinov;3S DENT, s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Košická 11;Bratislava-Ružinov;82108;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-44431198-A0008;61-44431198-A0008;;Ambulancia zubného lekárstva, Bratislava-Ružinov;3S DENT, s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Košická 11;Bratislava-Ružinov;82108;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-44431198-A0009;61-44431198-A0009;;Ambulancia zubného lekárstva, Bratislava-Ružinov;3S DENT, s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Košická 11;Bratislava-Ružinov;82108;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-44431198-A0012;61-44431198-A0012;;Ambulancia zubného lekárstva, Bratislava-Ružinov;3S DENT, s. r. o.;Zubné lekárstvo, Choroby slizníc ústnej dutiny, Choroby slizníc ústnej dutiny a paradontu;Košická 11;Bratislava-Ružinov;82108;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-44431198-A0013;61-44431198-A0013;;Ambulancia zubného lekárstva, Bratislava-Ružinov;3S DENT, s. r. o.;Zubné lekárstvo, Choroby slizníc ústnej dutiny, Choroby slizníc ústnej dutiny a paradontu;Košická 11;Bratislava-Ružinov;82108;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-44431198-A0014;61-44431198-A0014;;Ambulancia zubného lekárstva, Bratislava-Ružinov;3S DENT, s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Košická 11;Bratislava-Ružinov;82108;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-44431198-A0015;61-44431198-A0015;;Ambulancia zubného lekárstva, Bratislava-Ružinov;3S DENT, s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Košická 11;Bratislava-Ružinov;82108;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-44431198-A0016;61-44431198-A0016;;Ambulancia zubného lekárstva, Bratislava-Ružinov;3S DENT, s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Košická 11;Bratislava-Ružinov;82108;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-44431198-A0017;61-44431198-A0017;;Ambulancia zubného lekárstva, Bratislava-Ružinov;3S DENT, s. r. o.;Zubné lekárstvo, Detské zubné lekárstvo;Košická 11;Bratislava-Ružinov;82108;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-44431198-A0018;61-44431198-A0018;;Ambulancia zubného lekárstva, Bratislava-Ružinov;3S DENT, s. r. o.;Zubné lekárstvo, Detské zubné lekárstvo;Košická 11;Bratislava-Ružinov;82108;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
51-55329748-A0001;51-55329748-A0001;;Ambulancia zubného lekárstva, Bratislava-Ružinov;ImplantClinic s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Ivanská cesta 19110/32C;Bratislava-Ružinov;82104;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
51-55329748-A0002;51-55329748-A0002;;Ambulancia zubného lekárstva, Bratislava-Ružinov;ImplantClinic s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Ivanská cesta 19110/32C;Bratislava-Ružinov;82104;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
51-55329748-A0003;51-55329748-A0003;;Ambulancia zubného lekárstva, Bratislava-Ružinov;ImplantClinic s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Ivanská cesta 19110/32C;Bratislava-Ružinov;82104;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-55846424-A0001;61-55846424-A0001;;Ambulancia zubného lekárstva, Bratislava-Pod.Biskup.;medinila dens s.r.o.;Zubné lekárstvo;Podunajská 25191/21A;Bratislava-Pod.Biskup.;82106;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-55846424-A0002;61-55846424-A0002;;Ambulancia zubného lekárstva, Bratislava-Pod.Biskup.;medinila dens s.r.o.;Zubné lekárstvo;Podunajská 25191/21A;Bratislava-Pod.Biskup.;82106;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-48217590-A0001;61-48217590-A0001;;Ambulancia zubného lekárstva, Bratislava-Ružinov;SK Dental s.r.o.;Zubné lekárstvo;Jarabinková 18878/10;Bratislava-Ružinov;82109;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
61-56689187-A0001;61-56689187-A0001;;Ambulancia dentálnej hygieny, Bratislava-Ružinov;Bc. Kamila Benková;Dentálna hygiena;Krížna 4921/44;Bratislava-Ružinov;82108;Okres Bratislava II;Bratislavský samosprávny kraj;;;;e-VUC;Novy
